board,turn,move_num,result,result_scaled,result_scaled_tempo
r5k1/1pp3p1/pb5p/3p4/1P1p4/PN1r4/5P1B/R5RK w - - 0 25,True,25,1,8.543,8.543
r5k1/1pp3p1/pb5p/2Np4/1P1p4/P2r4/5P1B/R5RK b - - 1 25,False,25,1,8.543,8.543
r5k1/1pp3p1/pb5p/2Np4/1P1p4/P7/3r1P1B/R5RK w - - 2 26,True,26,1,8.543,8.543
r5k1/1pp3p1/pb5p/2NpB3/1P1p4/P7/3r1P2/R5RK b - - 3 26,False,26,1,8.543,8.543
r5k1/1pp5/pb5p/2NpB1p1/1P1p4/P7/3r1P2/R5RK w - - 0 27,True,27,1,8.543,8.543
r5k1/1pp5/pb5p/2Np2p1/1P1p4/P5B1/3r1P2/R5RK b - - 1 27,False,27,1,8.543,8.543
4r1k1/1pp5/pb5p/2Np2p1/1P1p4/P5B1/3r1P2/R5RK w - - 2 28,True,28,1,8.543,8.543
4r1k1/1pp5/pb5p/2Np2p1/1P1p4/P5B1/3r1P2/R2R3K b - - 3 28,False,28,1,8.543,8.543
6k1/1pp5/pb5p/2Np2p1/1P1p4/P5B1/3rrP2/R2R3K w - - 4 29,True,29,1,8.543,8.543
6k1/1pp5/pb5p/2Np2p1/1P1p4/P5B1/3rrPK1/R2R4 b - - 5 29,False,29,1,8.543,8.543
6k1/1pp5/pb6/2Np2pp/1P1p4/P5B1/3rrPK1/R2R4 w - - 0 30,True,30,1,8.543,8.543
6k1/1ppN4/pb6/3p2pp/1P1p4/P5B1/3rrPK1/R2R4 b - - 1 30,False,30,1,8.543,8.543
6k1/1ppN4/pb6/3p2pp/1P1p4/P5B1/2r1rPK1/R2R4 w - - 2 31,True,31,1,8.543,8.543
6k1/1ppN4/pb6/3p2pp/1P1p4/P2R2B1/2r1rPK1/R7 b - - 3 31,False,31,1,8.543,8.543
6k1/1ppN4/pb6/3p2p1/1P1p3p/P2R2B1/2r1rPK1/R7 w - - 0 32,True,32,1,8.543,8.543
6k1/1pp5/pN6/3p2p1/1P1p3p/P2R2B1/2r1rPK1/R7 b - - 0 32,False,32,1,8.543,8.543
6k1/1p6/pp6/3p2p1/1P1p3p/P2R2B1/2r1rPK1/R7 w - - 0 33,True,33,1,8.543,8.543
1B4k1/1p6/pp6/3p2p1/1P1p3p/P2R4/2r1rPK1/R7 b - - 1 33,False,33,1,8.543,8.543
1B4k1/1p6/pp6/3p2p1/1P1p3p/P2R4/2r2rK1/R7 w - - 0 34,True,34,1,8.543,8.543
1B4k1/1p6/pp6/3p2p1/1P1p3p/P2R4/2r2r2/R5K1 b - - 1 34,False,34,1,8.543,8.543
1B4k1/1p6/pp6/3p2p1/1P1p3p/P2R4/3r1r2/R5K1 w - - 2 35,True,35,1,8.543,8.543
1B4k1/1p6/pp6/3p2p1/1P1p3p/P2R4/3r1r2/3R2K1 b - - 3 35,False,35,1,8.543,8.543
1B4k1/1p6/pp6/3p2p1/1P1p3p/P2R4/3r2r1/3R2K1 w - - 4 36,True,36,1,8.543,8.543
1B4k1/1p6/pp6/3p2p1/1P1p3p/P2R4/3r2r1/3R3K b - - 5 36,False,36,1,8.543,8.543
1B4k1/1p6/pp6/3p2p1/1P1p3p/P2R4/6r1/3r3K w - - 0 37,True,37,1,8.543,8.543
1B4k1/1p6/pp6/3p2p1/1P1p3p/P7/6r1/3R3K b - - 0 37,False,37,1,8.543,8.543
1B4k1/1p6/pp6/3p2p1/1P1p2rp/P7/8/3R3K w - - 1 38,True,38,1,8.543,8.543
6k1/Bp6/pp6/3p2p1/1P1p2rp/P7/8/3R3K b - - 2 38,False,38,1,8.543,8.543
6k1/Bp6/p7/1p1p2p1/1P1p2rp/P7/8/3R3K w - - 0 39,True,39,1,8.543,8.543
6k1/1p6/p7/1p1p2p1/1P1B2rp/P7/8/3R3K b - - 0 39,False,39,1,8.543,8.543
6k1/1p6/p7/1p1p2p1/1P1Br2p/P7/8/3R3K w - - 1 40,True,40,1,8.543,8.543
6k1/1p6/p7/1p1p2p1/1P2r2p/P7/8/3R2BK b - - 2 40,False,40,1,8.543,8.543
6k1/1p6/p7/1p1pr1p1/1P5p/P7/8/3R2BK w - - 3 41,True,41,1,8.543,8.543
6k1/1p6/p7/1p1pr1p1/1P5p/P7/6K1/3R2B1 b - - 4 41,False,41,1,8.543,8.543
8/1p3k2/p7/1p1pr1p1/1P5p/P7/6K1/3R2B1 w - - 5 42,True,42,1,8.543,8.543
8/1p3k2/p7/1p1pr1p1/1P5p/P4K2/8/3R2B1 b - - 6 42,False,42,1,8.543,8.543
8/1p3k2/p7/1p1p2p1/1P2r2p/P4K2/8/3R2B1 w - - 7 43,True,43,1,8.543,8.543
8/1p3k2/p7/1p1R2p1/1P2r2p/P4K2/8/6B1 b - - 0 43,False,43,1,8.543,8.543
8/1p3k2/p7/1p1R2p1/1P3r1p/P4K2/8/6B1 w - - 1 44,True,44,1,8.543,8.543
8/1p3k2/p7/1p1R2p1/1P3r1p/P7/6K1/6B1 b - - 2 44,False,44,1,8.543,8.543
8/1p6/p4k2/1p1R2p1/1P3r1p/P7/6K1/6B1 w - - 3 45,True,45,1,8.543,8.543
8/1p6/p4k2/1p1R2p1/1P3r1p/P7/5BK1/8 b - - 4 45,False,45,1,8.543,8.543
8/1p6/p5k1/1p1R2p1/1P3r1p/P7/5BK1/8 w - - 5 46,True,46,1,8.543,8.543
8/1p6/p2R2k1/1p4p1/1P3r1p/P7/5BK1/8 b - - 6 46,False,46,1,8.543,8.543
8/1p6/p2R4/1p3kp1/1P3r1p/P7/5BK1/8 w - - 7 47,True,47,1,8.543,8.543
8/1p6/p7/1p1R1kp1/1P3r1p/P7/5BK1/8 b - - 8 47,False,47,1,8.543,8.543
8/1p6/p7/1p1R2p1/1P2kr1p/P7/5BK1/8 w - - 9 48,True,48,1,8.543,8.543
8/1p6/p7/1p4R1/1P2kr1p/P7/5BK1/8 b - - 0 48,False,48,1,8.543,8.543
8/1p6/p7/1p4R1/1P2kr2/P6p/5BK1/8 w - - 0 49,True,49,1,8.543,8.543
8/1p6/p7/1p4R1/1P2kr2/P6p/5B2/5K2 b - - 1 49,False,49,1,8.543,8.543
8/1p6/p7/1p4R1/1P2k3/P4r1p/5B2/5K2 w - - 2 50,True,50,1,8.543,8.543
8/1p6/p7/1p4R1/1P2k3/P4r1p/4KB2/8 b - - 3 50,False,50,1,8.543,8.543
8/1p6/p7/1p4R1/1P2k3/P1r4p/4KB2/8 w - - 4 51,True,51,1,8.543,8.543
8/1p6/p7/1p6/1P2k1R1/P1r4p/4KB2/8 b - - 5 51,False,51,1,8.543,8.543
8/1p6/p7/1p3k2/1P4R1/P1r4p/4KB2/8 w - - 6 52,True,52,1,8.543,8.543
8/1p6/p7/1p3k2/1P5R/P1r4p/4KB2/8 b - - 7 52,False,52,1,8.543,8.543
8/1p6/p7/1p3k2/1P5R/r6p/4KB2/8 w - - 0 53,True,53,1,8.543,8.543
8/1p6/p7/1p3k1R/1P6/r6p/4KB2/8 b - - 1 53,False,53,1,8.543,8.543
8/1p6/p7/1p5R/1P4k1/r6p/4KB2/8 w - - 2 54,True,54,1,8.543,8.543
7R/1p6/p7/1p6/1P4k1/r6p/4KB2/8 b - - 3 54,False,54,1,8.543,8.543
7R/1p6/p7/1p6/1P3k2/r6p/4KB2/8 w - - 4 55,True,55,1,8.543,8.543
7R/1p6/p7/1pB5/1P3k2/r6p/4K3/8 b - - 5 55,False,55,1,8.543,8.543
7R/1p6/p7/1pB5/1P3k2/7p/r3K3/8 w - - 6 56,True,56,1,8.543,8.543
7R/1p6/p7/1pB5/1P3k2/3K3p/r7/8 b - - 7 56,False,56,1,8.543,8.543
7R/1p6/8/ppB5/1P3k2/3K3p/r7/8 w - - 0 57,True,57,1,8.543,8.543
7R/1p6/8/ppB5/1P1K1k2/7p/r7/8 b - - 1 57,False,57,1,8.543,8.543
7R/1p6/8/ppB5/1P1K1k2/7p/3r4/8 w - - 2 58,True,58,1,8.543,8.543
7R/1p6/8/ppB5/1P3k2/2K4p/3r4/8 b - - 3 58,False,58,1,8.543,8.543
7R/1p6/8/ppB5/1P3k2/2K4p/r7/8 w - - 4 59,True,59,1,8.543,8.543
7R/1p6/8/ppB5/1P3k2/1K5p/r7/8 b - - 5 59,False,59,1,8.543,8.543
7R/1p6/8/ppB5/rP3k2/1K5p/8/8 w - - 6 60,True,60,1,8.543,8.543
8/1p6/8/ppB5/rP3k2/1K5R/8/8 b - - 0 60,False,60,1,8.543,8.543
8/8/1p6/ppB5/rP3k2/1K5R/8/8 w - - 0 61,True,61,1,8.543,8.543
8/8/1p6/PpB5/r4k2/1K5R/8/8 b - - 0 61,False,61,1,8.543,8.543
8/8/1p6/rpB5/5k2/1K5R/8/8 w - - 0 62,True,62,1,8.543,8.543
8/8/1p6/rpB5/5k1R/1K6/8/8 b - - 1 62,False,62,1,8.543,8.543
8/8/1p6/rpB5/7R/1K4k1/8/8 w - - 2 63,True,63,1,8.543,8.543
8/4B3/1p6/rp6/7R/1K4k1/8/8 b - - 3 63,False,63,1,8.543,8.543
r7/4B3/1p6/1p6/7R/1K4k1/8/8 w - - 4 64,True,64,1,8.543,8.543
r7/4B3/1p6/1p6/4R3/1K4k1/8/8 b - - 5 64,False,64,1,8.543,8.543
r7/4B3/1p6/8/1p2R3/1K4k1/8/8 w - - 0 65,True,65,1,8.543,8.543
r7/4B3/1p6/4R3/1p6/1K4k1/8/8 b - - 1 65,False,65,1,8.543,8.543
8/r3B3/1p6/4R3/1p6/1K4k1/8/8 w - - 2 66,True,66,1,8.543,8.543
8/r7/1p6/4R3/1B6/1K4k1/8/8 b - - 0 66,False,66,1,8.543,8.543
8/6r1/1p6/4R3/1B6/1K4k1/8/8 w - - 1 67,True,67,1,8.543,8.543
8/6r1/1p1B4/4R3/8/1K4k1/8/8 b - - 2 67,False,67,1,8.543,8.543
8/3r4/1p1B4/4R3/8/1K4k1/8/8 w - - 3 68,True,68,1,8.543,8.543
5B2/3r4/1p6/4R3/8/1K4k1/8/8 b - - 4 68,False,68,1,8.543,8.543
3r1B2/8/1p6/4R3/8/1K4k1/8/8 w - - 5 69,True,69,1,8.543,8.543
3r4/8/1p6/4R3/1B6/1K4k1/8/8 b - - 6 69,False,69,1,8.543,8.543
7r/8/1p6/4R3/1B6/1K4k1/8/8 w - - 7 70,True,70,1,8.543,8.543
7r/8/1p6/8/1B6/1K2R1k1/8/8 b - - 8 70,False,70,1,8.543,8.543
7r/8/1p6/8/1B6/1K2R3/6k1/8 w - - 9 71,True,71,1,8.543,8.543
7r/8/1p6/8/1B6/1K6/4R1k1/8 b - - 10 71,False,71,1,8.543,8.543
7r/8/1p6/8/1B6/1K3k2/4R3/8 w - - 11 72,True,72,1,8.543,8.543
7r/8/1p2R3/8/1B6/1K3k2/8/8 b - - 12 72,False,72,1,8.543,8.543
6r1/8/1p2R3/8/1B6/1K3k2/8/8 w - - 13 73,True,73,1,8.543,8.543
6r1/8/1p2R3/8/8/1K3k2/3B4/8 b - - 14 73,False,73,1,8.543,8.543
3r4/8/1p2R3/8/8/1K3k2/3B4/8 w - - 15 74,True,74,1,8.543,8.543
3r4/8/1p2R3/8/8/5k2/2KB4/8 b - - 16 74,False,74,1,8.543,8.543
2r5/8/1p2R3/8/8/5k2/2KB4/8 w - - 17 75,True,75,1,8.543,8.543
2r5/8/1p2R3/8/8/5k2/3B4/3K4 b - - 18 75,False,75,1,8.543,8.543
1r6/8/1p2R3/8/8/5k2/3B4/3K4 w - - 19 76,True,76,1,8.543,8.543
1r6/4R3/1p6/8/8/5k2/3B4/3K4 b - - 20 76,False,76,1,8.543,8.543
1r6/4R3/8/1p6/8/5k2/3B4/3K4 w - - 0 77,True,77,1,8.543,8.543
1r6/7R/8/1p6/8/5k2/3B4/3K4 b - - 1 77,False,77,1,8.543,8.543
1r6/7R/8/8/1p6/5k2/3B4/3K4 w - - 0 78,True,78,1,8.543,8.543
1r6/8/8/8/1p6/5k1R/3B4/3K4 b - - 1 78,False,78,1,8.543,8.543
1r6/8/8/8/1p2k3/7R/3B4/3K4 w - - 2 79,True,79,1,8.543,8.543
1r6/8/8/8/1p2k2R/8/3B4/3K4 b - - 3 79,False,79,1,8.543,8.543
1r6/8/8/8/1p5R/5k2/3B4/3K4 w - - 4 80,True,80,1,8.543,8.543
1r6/8/8/8/1p3R2/5k2/3B4/3K4 b - - 5 80,False,80,1,8.543,8.543
1r6/8/8/8/1p3R2/8/3B2k1/3K4 w - - 6 81,True,81,1,8.543,8.543
1r6/8/8/8/1p4R1/8/3B2k1/3K4 b - - 7 81,False,81,1,8.543,8.543
1r6/8/8/8/1p4R1/5k2/3B4/3K4 w - - 8 82,True,82,1,8.543,8.543
1r6/8/8/8/1pR5/5k2/3B4/3K4 b - - 9 82,False,82,1,8.543,8.543
8/8/8/1r6/1pR5/5k2/3B4/3K4 w - - 10 83,True,83,1,8.543,8.543
8/8/8/1r6/1p3R2/5k2/3B4/3K4 b - - 11 83,False,83,1,8.543,8.543
8/8/8/1r6/1p3R2/8/3B2k1/3K4 w - - 12 84,True,84,1,8.543,8.543
8/8/8/1r6/1R6/8/3B2k1/3K4 b - - 0 84,False,84,1,8.543,8.543
8/8/8/3r4/1R6/8/3B2k1/3K4 w - - 1 85,True,85,1,8.543,8.543
8/8/8/3r4/1R6/8/3BK1k1/8 b - - 2 85,False,85,1,8.543,8.543
8/8/8/4r3/1R6/8/3BK1k1/8 w - - 3 86,True,86,1,8.543,8.543
8/8/8/4r3/1R6/4B3/4K1k1/8 b - - 4 86,False,86,1,8.543,8.543
4r3/8/8/8/1R6/4B3/4K1k1/8 w - - 5 87,True,87,1,8.543,8.543
4r3/8/8/8/5R2/4B3/4K1k1/8 b - - 6 87,False,87,1,8.543,8.543
8/4r3/8/8/5R2/4B3/4K1k1/8 w - - 7 88,True,88,1,8.543,8.543
8/4r3/8/5R2/8/4B3/4K1k1/8 b - - 8 88,False,88,1,8.543,8.543
8/6r1/8/5R2/8/4B3/4K1k1/8 w - - 9 89,True,89,1,8.543,8.543
8/6r1/8/6R1/8/4B3/4K1k1/8 b - - 10 89,False,89,1,8.543,8.543
8/8/8/6r1/8/4B3/4K1k1/8 w - - 0 90,True,90,1,8.543,8.543
8/8/8/6r1/8/3KB3/6k1/8 b - - 1 90,False,90,1,8.543,8.543
8/8/8/4r3/8/3KB3/6k1/8 w - - 2 91,True,91,1,8.543,8.543
8/8/8/4r3/8/3K4/3B2k1/8 b - - 3 91,False,91,1,8.543,8.543
8/8/8/4r3/8/3K1k2/3B4/8 w - - 4 92,True,92,1,8.543,8.543
8/8/8/4r3/1B6/3K1k2/8/8 b - - 5 92,False,92,1,8.543,8.543
8/8/8/7r/1B6/3K1k2/8/8 w - - 6 93,True,93,1,8.543,8.543
5B2/8/8/7r/8/3K1k2/8/8 b - - 7 93,False,93,1,8.543,8.543
5B2/8/8/5r2/8/3K1k2/8/8 w - - 8 94,True,94,1,8.543,8.543
8/8/8/5r2/1B6/3K1k2/8/8 b - - 9 94,False,94,1,8.543,8.543
8/8/8/3r4/1B6/3K1k2/8/8 w - - 10 95,True,95,1,8.543,8.543
8/8/8/3r4/1B6/5k2/2K5/8 b - - 11 95,False,95,1,8.543,8.543
8/8/8/3r4/1B2k3/8/2K5/8 w - - 12 96,True,96,1,8.543,8.543
8/8/8/3r4/4k3/B7/2K5/8 b - - 13 96,False,96,1,8.543,8.543
8/3r4/8/8/4k3/B7/2K5/8 w - - 14 97,True,97,1,8.543,8.543
8/3r4/8/8/4k3/B1K5/8/8 b - - 15 97,False,97,1,8.543,8.543
8/8/8/8/4k3/B1Kr4/8/8 w - - 16 98,True,98,1,8.543,8.543
8/8/8/8/4k3/B2r4/1K6/8 b - - 17 98,False,98,1,8.543,8.543
8/8/8/8/3k4/B2r4/1K6/8 w - - 18 99,True,99,1,8.543,8.543
5B2/8/8/8/3k4/3r4/1K6/8 b - - 19 99,False,99,1,8.543,8.543
5B2/8/8/8/2k5/3r4/1K6/8 w - - 20 100,True,100,1,8.543,8.543
5B2/8/8/8/2k5/3r4/8/1K6 b - - 21 100,False,100,1,8.543,8.543
5B2/8/8/8/2k5/6r1/8/1K6 w - - 22 101,True,101,1,8.543,8.543
8/4B3/8/8/2k5/6r1/8/1K6 b - - 23 101,False,101,1,8.543,8.543
8/4B3/8/8/2k5/5r2/8/1K6 w - - 24 102,True,102,1,8.543,8.543
8/8/8/8/2k4B/5r2/8/1K6 b - - 25 102,False,102,1,8.543,8.543
8/8/8/8/7B/1k3r2/8/1K6 w - - 26 103,True,103,1,8.543,8.543
8/8/8/8/7B/1k3r2/8/2K5 b - - 27 103,False,103,1,8.543,8.543
8/8/8/8/7B/2k2r2/8/2K5 w - - 28 104,True,104,1,8.543,8.543
8/8/8/8/8/2k2r2/8/2K1B3 b - - 29 104,False,104,1,8.543,8.543
8/8/8/8/8/3k1r2/8/2K1B3 w - - 30 105,True,105,1,8.543,8.543
8/8/8/8/1B6/3k1r2/8/2K5 b - - 31 105,False,105,1,8.543,8.543
8/8/8/5r2/1B6/3k4/8/2K5 w - - 32 106,True,106,1,8.543,8.543
8/8/8/5r2/1B6/3k4/1K6/8 b - - 33 106,False,106,1,8.543,8.543
8/8/8/1r6/1B6/3k4/1K6/8 w - - 34 107,True,107,1,8.543,8.543
8/8/8/1r6/1B6/K2k4/8/8 b - - 35 107,False,107,1,8.543,8.543
8/8/8/5r2/1B6/K2k4/8/8 w - - 36 108,True,108,1,8.543,8.543
8/8/8/5r2/8/K2k4/8/4B3 b - - 37 108,False,108,1,8.543,8.543
8/8/8/5r2/2k5/K7/8/4B3 w - - 38 109,True,109,1,8.543,8.543
8/8/8/5r2/2k5/8/K7/4B3 b - - 39 109,False,109,1,8.543,8.543
8/8/8/7r/2k5/8/K7/4B3 w - - 40 110,True,110,1,8.543,8.543
8/8/8/7r/2k5/6B1/K7/8 b - - 41 110,False,110,1,8.543,8.543
8/8/8/7r/8/2k3B1/K7/8 w - - 42 111,True,111,1,8.543,8.543
8/8/8/7r/8/2k5/K7/4B3 b - - 43 111,False,111,1,8.543,8.543
8/8/8/7r/2k5/8/K7/4B3 w - - 44 112,True,112,1,8.543,8.543
8/8/8/7r/2k5/8/1K6/4B3 b - - 45 112,False,112,1,8.543,8.543
8/8/8/8/2k5/8/1K5r/4B3 w - - 46 113,True,113,1,8.543,8.543
8/8/8/8/2k5/8/7r/2K1B3 b - - 47 113,False,113,1,8.543,8.543
8/8/8/8/8/3k4/7r/2K1B3 w - - 48 114,True,114,1,8.543,8.543
8/8/8/8/1B6/3k4/7r/2K5 b - - 49 114,False,114,1,8.543,8.543
8/8/8/8/1B6/3k4/6r1/2K5 w - - 50 115,True,115,1,8.543,8.543
8/8/8/B7/8/3k4/6r1/2K5 b - - 51 115,False,115,1,8.543,8.543
8/8/8/B7/8/3k4/2r5/2K5 w - - 52 116,True,116,1,8.543,8.543
8/8/8/B7/8/3k4/2r5/1K6 b - - 53 116,False,116,1,8.543,8.543
8/8/8/B7/8/3k4/5r2/1K6 w - - 54 117,True,117,1,8.543,8.543
8/8/1B6/8/8/3k4/5r2/1K6 b - - 55 117,False,117,1,8.543,8.543
8/8/1B6/8/8/3k4/6r1/1K6 w - - 56 118,True,118,1,8.543,8.543
8/8/8/B7/8/3k4/6r1/1K6 b - - 57 118,False,118,1,8.543,8.543
8/8/8/B7/8/3k4/5r2/1K6 w - - 58 119,True,119,1,8.543,8.543
8/8/8/B7/8/3k4/5r2/2K5 b - - 59 119,False,119,1,8.543,8.543
8/8/8/B7/8/3k4/r7/2K5 w - - 60 120,True,120,1,8.543,8.543
8/8/8/8/1B6/3k4/r7/2K5 b - - 61 120,False,120,1,8.543,8.543
8/8/8/8/1B6/3k4/6r1/2K5 w - - 62 121,True,121,1,8.543,8.543
8/8/8/8/1B6/3k4/6r1/1K6 b - - 63 121,False,121,1,8.543,8.543
8/8/8/8/1B1k4/8/6r1/1K6 w - - 64 122,True,122,1,8.543,8.543
8/4B3/8/8/3k4/8/6r1/1K6 b - - 65 122,False,122,1,8.543,8.543
8/4B3/8/8/3k4/8/7r/1K6 w - - 66 123,True,123,1,8.543,8.543
8/8/5B2/8/3k4/8/7r/1K6 b - - 67 123,False,123,1,8.543,8.543
8/8/5B2/8/2k5/8/7r/1K6 w - - 68 124,True,124,1,8.543,8.543
8/8/5B2/8/2k5/8/7r/2K5 b - - 69 124,False,124,1,8.543,8.543
8/8/5B2/8/2k5/8/6r1/2K5 w - - 70 125,True,125,1,8.543,8.543
8/8/8/8/2k4B/8/6r1/2K5 b - - 71 125,False,125,1,8.543,8.543
8/8/8/8/3k3B/8/6r1/2K5 w - - 72 126,True,126,1,8.543,8.543
8/8/5B2/8/3k4/8/6r1/2K5 b - - 73 126,False,126,1,8.543,8.543
8/8/5B2/8/4k3/8/6r1/2K5 w - - 74 127,True,127,1,8.543,8.543
8/8/8/8/4k3/8/1B4r1/2K5 b - - 75 127,False,127,1,8.543,8.543
8/8/8/8/4k3/8/1B5r/2K5 w - - 76 128,True,128,1,8.543,8.543
8/8/5B2/8/4k3/8/7r/2K5 b - - 77 128,False,128,1,8.543,8.543
8/8/5B2/8/4k3/8/6r1/2K5 w - - 78 129,True,129,1,8.543,8.543
7B/8/8/8/4k3/8/6r1/2K5 b - - 79 129,False,129,1,8.543,8.543
7B/8/8/3k4/8/8/6r1/2K5 w - - 80 130,True,130,1,8.543,8.543
7B/8/8/3k4/8/8/6r1/3K4 b - - 81 130,False,130,1,8.543,8.543
7B/8/8/3k4/8/8/5r2/3K4 w - - 82 131,True,131,1,8.543,8.543
8/8/8/3k4/8/2B5/5r2/3K4 b - - 83 131,False,131,1,8.543,8.543
8/8/8/2k5/8/2B5/5r2/3K4 w - - 84 132,True,132,1,8.543,8.543
8/8/8/2k5/8/2B5/5r2/2K5 b - - 85 132,False,132,1,8.543,8.543
8/8/8/3k4/8/2B5/5r2/2K5 w - - 86 133,True,133,1,8.543,8.543
8/8/8/3k4/8/8/5r2/B1K5 b - - 87 133,False,133,1,8.543,8.543
8/8/8/8/2k5/8/5r2/B1K5 w - - 88 134,True,134,1,8.543,8.543
8/8/8/4B3/2k5/8/5r2/2K5 b - - 89 134,False,134,1,8.543,8.543
8/8/8/4B3/2k5/8/6r1/2K5 w - - 90 135,True,135,1,8.543,8.543
7B/8/8/8/2k5/8/6r1/2K5 b - - 91 135,False,135,1,8.543,8.543
7B/8/8/8/8/1k6/6r1/2K5 w - - 92 136,True,136,1,8.543,8.543
8/8/8/4B3/8/1k6/6r1/2K5 b - - 93 136,False,136,1,8.543,8.543
8/8/8/4B3/8/1k6/4r3/2K5 w - - 94 137,True,137,1,8.543,8.543
8/6B1/8/8/8/1k6/4r3/2K5 b - - 95 137,False,137,1,8.543,8.543
8/6B1/8/8/8/1k6/6r1/2K5 w - - 96 138,True,138,1,8.543,8.543
8/8/5B2/8/8/1k6/6r1/2K5 b - - 97 138,False,138,1,8.543,8.543
8/8/5B2/8/8/1k6/r7/2K5 w - - 98 139,True,139,1,8.543,8.543
8/8/5B2/8/8/1k6/r7/3K4 b - - 99 139,False,139,1,8.543,8.543
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,True,1,0,0,0
rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,False,1,0,0,0
rnbqkbnr/ppp1pppp/8/3p4/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2,True,2,0,0,0
rnbqkbnr/ppp1pppp/8/3p4/8/5NP1/PPPPPP1P/RNBQKB1R b KQkq - 0 2,False,2,0,0,0
rnbqkbnr/pp2pppp/8/2pp4/8/5NP1/PPPPPP1P/RNBQKB1R w KQkq - 0 3,True,3,0,0,0
rnbqkbnr/pp2pppp/8/2pp4/8/5NP1/PPPPPPBP/RNBQK2R b KQkq - 1 3,False,3,0,0,0
r1bqkbnr/pp2pppp/2n5/2pp4/8/5NP1/PPPPPPBP/RNBQK2R w KQkq - 2 4,True,4,0,0,0
r1bqkbnr/pp2pppp/2n5/2pp4/8/3P1NP1/PPP1PPBP/RNBQK2R b KQkq - 0 4,False,4,0,0,0
r1bqkbnr/pp3ppp/2n1p3/2pp4/8/3P1NP1/PPP1PPBP/RNBQK2R w KQkq - 0 5,True,5,0,0,0
r1bqkbnr/pp3ppp/2n1p3/2pp4/8/3P1NP1/PPP1PPBP/RNBQ1RK1 b kq - 1 5,False,5,0,0,0
r1bqkb1r/pp3ppp/2n1pn2/2pp4/8/3P1NP1/PPP1PPBP/RNBQ1RK1 w kq - 2 6,True,6,0,0,0
r1bqkb1r/pp3ppp/2n1pn2/2pp4/4P3/3P1NP1/PPP2PBP/RNBQ1RK1 b kq - 0 6,False,6,0,0,0
r1bqkb1r/pp3ppp/2n1pn2/2p5/4p3/3P1NP1/PPP2PBP/RNBQ1RK1 w kq - 0 7,True,7,0,0,0
r1bqkb1r/pp3ppp/2n1pn2/2p5/4P3/5NP1/PPP2PBP/RNBQ1RK1 b kq - 0 7,False,7,0,0,0
r1bqkb1r/pp3ppp/2n1p3/2p5/4n3/5NP1/PPP2PBP/RNBQ1RK1 w kq - 0 8,True,8,0,0,0
r1bqkb1r/pp3ppp/2n1p3/2p5/4n3/N4NP1/PPP2PBP/R1BQ1RK1 b kq - 1 8,False,8,0,0,0
r2qkb1r/pp1b1ppp/2n1p3/2p5/4n3/N4NP1/PPP2PBP/R1BQ1RK1 w kq - 2 9,True,9,0,0,0
r2qkb1r/pp1b1ppp/2n1p3/2p5/2N1n3/5NP1/PPP2PBP/R1BQ1RK1 b kq - 3 9,False,9,0,0,0
r2qk2r/pp1bbppp/2n1p3/2p5/2N1n3/5NP1/PPP2PBP/R1BQ1RK1 w kq - 4 10,True,10,0,0,0
r2qk2r/pp1bbppp/2n1p3/2p5/2N1n3/5NP1/PPP2PBP/R1BQR1K1 b kq - 5 10,False,10,0,0,0
r2qk2r/pp1bbppp/2n1pn2/2p5/2N5/5NP1/PPP2PBP/R1BQR1K1 w kq - 6 11,True,11,0,0,0
r2qk2r/pp1bbppp/2nNpn2/2p5/8/5NP1/PPP2PBP/R1BQR1K1 b kq - 7 11,False,11,0,0,0
r2qk2r/pp1b1ppp/2nbpn2/2p5/8/5NP1/PPP2PBP/R1BQR1K1 w kq - 0 12,True,12,0,0,0
r2qk2r/pp1b1ppp/2nQpn2/2p5/8/5NP1/PPP2PBP/R1B1R1K1 b kq - 0 12,False,12,0,0,0
r3k2r/pp1bqppp/2nQpn2/2p5/8/5NP1/PPP2PBP/R1B1R1K1 w kq - 1 13,True,13,0,0,0
r3k2r/pp1bqppp/2nQpn2/2p5/5B2/5NP1/PPP2PBP/R3R1K1 b kq - 2 13,False,13,0,0,0
r3k2r/pp1bqppp/2nQp3/2pn4/5B2/5NP1/PPP2PBP/R3R1K1 w kq - 3 14,True,14,0,0,0
r3k2r/pp1bQppp/2n1p3/2pn4/5B2/5NP1/PPP2PBP/R3R1K1 b kq - 0 14,False,14,0,0,0
r6r/pp1bkppp/2n1p3/2pn4/5B2/5NP1/PPP2PBP/R3R1K1 w - - 0 15,True,15,0,0,0
r6r/pp1bkppp/2n1p3/2pn2B1/8/5NP1/PPP2PBP/R3R1K1 b - - 1 15,False,15,0,0,0
r6r/pp1bk1pp/2n1pp2/2pn2B1/8/5NP1/PPP2PBP/R3R1K1 w - - 0 16,True,16,0,0,0
r6r/pp1bk1pp/2n1pp2/2pn2B1/8/5NP1/PPP2PBP/3RR1K1 b - - 1 16,False,16,0,0,0
r2k3r/pp1b2pp/2n1pp2/2pn2B1/8/5NP1/PPP2PBP/3RR1K1 w - - 2 17,True,17,0,0,0
